Cluster ID	Cluster Name	Types	Size	Organisms	Length	Identity
UniRef50_Q8JK30	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	5	Influenza B virus (B/Quebec/51/98); Influenza B virus (B/Quebec/465/98); Influenza B virus (B/Quebec/514/98); Influenza B virus (B/Quebec/173/98); Influenza B virus (B/Hong Kong/05/1972)	187	0.5
UniRef50_Q8QLQ5	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	161	Influenza A virus (A/swine/Italy/1081/00(H1N2); Influenza A virus (A/India/K089063/2008(H3N2); Influenza A virus (A/India/K089062/2008(H3N2); Influenza A virus (A/India/K089064/2008(H3N2); Influenza A virus (A/Illinois/NHRC_18495/2016(H3N2); Influenza A virus (A/California/NHRC_FDX90287/2017(H3N2); Influenza A virus (A/India/K0713778/2007(H3N2); Influenza A virus (A/India/P059124/2005(H3N2); Influenza A virus (A/India/P054072/2005(H3N2); Influenza A virus (A/India/D0914867/2009(H3N2)	336	0.5
UniRef50_Q8QLZ6	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	36	Influenza A virus (A/swine/Cotes d'Armor/1482/1999(H1N1); Arthrobacter livingstonensis; Influenza A virus (A/Duck/Hong Kong/ww381/2000(H5N1); Influenza A virus (A/mallard duck/Korea/VI147540/2014(H11N9); Influenza A virus (A/mallard duck/Korea/VI152533/2015(H5N3); Influenza A virus (A/great egret/Korea/VI1511065/2015(H4N6); Influenza A virus (A/mallard duck/Korea/VI1511095/2015(H4N6); Influenza A virus (A/mallard duck/Korea/VI1511090/2015(H4N6); Influenza A virus (A/duck/Korea/S23/04(H9N2); Influenza A virus (A/Northern pintail/Korea/VI1511874/2015(H3N8)	294	0.5
UniRef50_Q8QTI4	Cluster: Truncated hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/mallard/NZ/1/97(H5N2); Influenza A virus (A/mallard/NZ/2/97(H5N2)	77	0.5
UniRef50_Q8UWU4	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	5	Influenza A virus (A/duck/Hong Kong/3461/99(H6N1); Influenza A virus (A/swine/Lidkoeping/1193/2002(H1N1); Influenza A virus (A/duck/Vietnam/R7-05-0158/2013(H5N1); Influenza A virus (A/swine/Taichung/E3/1992(H1N1); Influenza A virus (A/duck/Vietnam/HU1-637/2014(H6N6)	258	0.5
UniRef50_Q8UZP6	Cluster: Polymerase 2 protein (Fragment)	UniProtKB Unreviewed (TrEMBL)	28	Influenza A virus (A/SW/MN/3227/00(H1N2); Influenza A virus (A/SW/MN/16419/01(H1N2); Influenza A virus (A/SW/KS/13481-S/00(H1N2); Influenza A virus (A/SW/KS/13481-T/00(H1N2); Influenza A virus (A/SW/MN/12883/00(H1N2); Influenza A virus (A/SW/MN/13130/00(H1N2); Influenza A virus (A/SW/MN/3128/00(H1N2); Influenza A virus (A/SW/MO/1877/01(H1N2); Influenza A virus (A/SW/CO/17871/01(H1N2); Influenza A virus (A/SW/MN/34893/01(H1N2)	192	0.5
UniRef50_Q8UZV4	Cluster: Polymerase A protein (Fragment)	UniProtKB Unreviewed (TrEMBL)	8	Influenza A virus (A/SW/KS/13481-S/00(H1N2); Influenza A virus (A/SW/NE/21147/01(H1N2); Influenza A virus (A/SW/KS/13481-T/00(H1N2); Influenza A virus (A/SW/MO/1877/01(H1N2); Influenza A virus (A/SW/CO/17871/01(H1N2); Influenza A virus (A/SW/MN/3227/00(H1N2); Influenza A virus (A/SW/NC/45319/99(H1N2); Influenza A virus (A/SW/NC/17366/01(H1N2)	128	0.5
UniRef50_Q8UZY8	Cluster: Nucleoprotein (Fragment)	UniProtKB Unreviewed (TrEMBL)	14	Influenza A virus (A/SW/IN/14810-S/01(H1N2); Influenza A virus (A/SW/IN/14810-T/01(H1N2); Influenza A virus; Influenza A virus (A/SW/AR/12491/00(H1N2); Influenza A virus (A/SW/MO/1877/01(H1N2); Influenza A virus (A/SW/MN/16356/01(H1N2); Influenza A virus (A/swine/North Carolina/SG1393/2011); Influenza A virus (A/swine/Lidkoeping/1193/2002(H1N1); Influenza A virus (A/Switzerland/8808/2002(H1N1); Influenza A virus (A/mandarin duck/Miyazaki/22M807-1/2011(H5N1)	186	0.5
UniRef50_Q8V3X4	Cluster: Truncated neuraminidase	UniProtKB Unreviewed (TrEMBL)	11	Influenza A virus (A/Charlottesville/28/95(H1N1); Influenza A virus (A/New Jersey/11/1976(H1N1); Influenza A virus (A/Melbourne/1935(H1N1); Influenza A virus (A/duck/Ontario/1977(H2N1); Influenza A virus (strain A/BH/1935 H1N1); Influenza A virus (A/NWS/1933(H1N1)	74	0.5
UniRef50_Q8V3X7	Cluster: Truncated neuraminidase	UniProtKB Unreviewed (TrEMBL)	8	Influenza A virus (A/Charlottesville/31/95(H1N1); Influenza A virus (strain A/Fort Warren/1/1950 H1N1); Influenza A virus (strain A/Loyang/4/1957 H1N1); Influenza A virus (A/swine/Wisconsin/15/1930(H1N1); Influenza A virus	95	0.5
UniRef50_Q8V6X8	Cluster: RNA-directed RNA polymerase catalytic subunit (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Chicken/Italy/5945/95(H3N2)	66	0.5
UniRef50_Q919S9	Cluster: PA polymerase subunit (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/swine/Hong Kong/2106/98(H9N2); Influenza A virus	196	0.5
UniRef50_Q919T0	Cluster: RNA-directed RNA polymerase catalytic subunit (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Hong Kong/3297/98(H9N2)	181	0.5
UniRef50_Q919T3	Cluster: PB2 polymerase subunit (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	14	Influenza A virus (A/swine/Hong Kong/2106/98(H9N2); Influenza A virus (A/swine/Hong Kong/3297/98(H9N2); Influenza A virus (A/California/07/2009(H1N1); Influenza A virus; Influenza A virus (A/Puerto Rico/8/1934(H1N1); Influenza A virus (A/Bar-headed Goose/Qinghai/59/05(H5N1); Influenza A virus (A/duck/Shantou/4610/2003(H5N1); Influenza A virus (A/Ck/HK/YU22/2002(H5N1); Influenza A virus (A/swine/Quebec/1257777/2010(H3N2)	221	0.5
UniRef50_Q919V7	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	15	Influenza A virus (A/Swine/Hong Kong/2429/98(H3N2); Influenza A virus (A/Athens/220/1998(H3N2); Influenza A virus (A/chicken/Jalisco/Jal0612/2012(H7N3); Influenza A virus (A/chicken/Jalisco/CPA-12283-12/2012(H7N3); Influenza A virus; Influenza A virus (A/mallard/Ontario/15872/2005(N2); Influenza A virus (A/swine/France/Vendee-0301/2011(H1N2); Influenza A virus (A/Tainan/722/2003(H3N2)	214	0.5
UniRef50_Q91TX3	Cluster: RNA polymerase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Hong Kong/514/97(H5N1)	74	0.5
UniRef50_Q91TX8	Cluster: RNA polymerase (Fragment)	UniProtKB Unreviewed (TrEMBL)	5	Influenza A virus (A/Hong Kong/485/1997(H5N1); Influenza A virus (A/Hong Kong/491/97(H5N1); Influenza A virus (A/Hong Kong/503/97(H5N1); Influenza A virus (A/Hong Kong/488/97(H5N1); Influenza A virus (A/Hong Kong/516/97(H5N1)	106	0.5
UniRef50_Q91TY9	Cluster: RNA-directed RNA polymerase catalytic subunit (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Hong Kong/514/97(H5N1)	124	0.5
UniRef50_Q91TZ0	Cluster: RNA-directed RNA polymerase catalytic subunit (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Hong Kong/507/97(H5N1)	96	0.5
UniRef50_Q91U60	Cluster: Membrane matrix protein M1 (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza A virus (A/Hong Kong/491/97(H5N1); Influenza A virus (A/drinking water/Peoria/Arizona/P2/2007); Influenza A virus (A/drinking water/Moscow/Idaho/M2/2007); Influenza A virus (A/drinking water/Tucson/Arizona/T3/2007)	125	0.5
UniRef50_Q99HZ1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	25	Influenza A virus (A/chicken/Saudi Arabia/534/99(H9N2); Influenza A virus (A/chicken/Tehran/TH5/99(H9N2); Influenza A virus (A/common teal/Shanghai/49F-1/2008(H9); Influenza A virus (A/common teal/Shanghai/37T-1/2007(H9N2); Influenza A virus (A/common teal/Shanghai/5F/2007(H9); Influenza A virus (A/common teal/Shanghai/59F/2008(H9N2); Influenza A virus (A/common teal/Shanghai/43F-2/2008(H9N2); Influenza A virus (A/common teal/Shanghai/41T-2/2007(H9); Influenza A virus (A/spot-billed duck/Shanghai/26F-1/2007(H9); Influenza A virus (A/common teal/Shanghai/41T-1/2007(H9)	120	0.5
UniRef50_Q99I14	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	25	Influenza A virus (A/mallard/Ireland/PV46B/1993(H9N3); Influenza A virus (A/chicken/Italy/B/94(H9N2); Influenza A virus (A/turkey/Minnesota/46719-5/88(H9N2); Influenza A virus (A/pekin duck/Singapore/F91-5/9/1997(H9N2); Influenza A virus (A/turkey/Pennsylvania/11086-2/88(H9N2); Influenza A virus (A/chicken/Italy/it96/1996(H9N2); Influenza A virus (A/chicken/Italy/169/85(H9N2); Influenza A virus (A/turkey/Italy/245/84(H9N2); Influenza A virus (A/turkey/Italy/125/89(H9N2); Influenza A virus (A/avian/China/417-428/98(H9N2)	154	0.5
UniRef50_Q99I19	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/duck/NewYork/17542-4/86(H9N1); Influenza A virus (A/chicken/New Jersey/12220-1/97(H9N2)	210	0.5
UniRef50_Q9DL65	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	8	Influenza A virus (A/pintail duck/Alberta/114/1979(H8N4); Influenza A virus (A/Red Knot/Delaware/254/94(H8N4); Influenza A virus (A/mallard/Alberta/357/1984(H8N4); Influenza A virus (A/laughing gull/New Jersey/171/92(H12N5); Influenza A virus (A/mallard duck/Alberta/342/1983(H12N1); Influenza A virus (A/ruddy turnstone/Delaware/67/1998(H12N4); Influenza A virus (A/turkey/Ontario/6118/1968(H8N4); Influenza A virus (A/duck/Alberta/60/1976(H12N5)	412	0.5
UniRef50_Q9DL66	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Duck/Taiwan/g9/89(H11N?)	373	0.5
UniRef50_Q9DXE3	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza A virus (A/shorebird/Taiwan/31/99(H10N7); Influenza A virus (A/shoveler/Egypt/900845/2004(H10N7); Influenza A virus (A/shoveler/Egypt/900600/2004(H10N7); Influenza A virus (A/teal/Egypt/912908/2005(H10N7)	301	0.5
UniRef50_Q9DXZ9	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Denver/1957(H1N1); Influenza A virus	125	0.5
UniRef50_Q9IFF7	Cluster: Hemagglutinin (Fragment)	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL); UniParc	112	Influenza A virus (strain A/Ann Arbor/6/1960 H2N2); Influenza A virus (A/JapanxBellamy/57(H2N1); Influenza A virus (A/Panama/1/67(H2N2); Influenza A virus (A/Canada/1/1966(H2N2); Influenza A virus (A/Taiwan/1/1962(H2N2); Influenza A virus (A/Philippines/2/60(H2N2); Influenza A virus (A/Albany/1/65(H2N2); Influenza A virus (A/England/10/67(H2N2); Influenza A virus (A/Sao Paolo/1/1961(H2N2); Influenza A virus (A/Cordoba/522/67(H2N2)	339	0.5
UniRef50_Q9IIB7	Cluster: Nucleoprotein (Fragment)	UniProtKB Unreviewed (TrEMBL)	18	Influenza A virus (A/Netherlands/320/93 (H3N2); Influenza A virus (A/Netherlands/316/93 (H3N2); Influenza A virus (A/Netherlands/028/99 (H3N2); Influenza A virus (A/Netherlands/636/89 (H3N2); Influenza A virus (A/Netherlands/575/89 (H3N2); Influenza A virus (A/Netherlands/625/89 (H3N2); Influenza A virus (A/Netherlands/784e/90 (H3N2); Influenza A virus (A/Netherlands/776e/90 (H3N2); Influenza A virus (A/Netherlands/634/89 (H3N2); Influenza A virus (A/Netherlands/773e/90 (H3N2)	152	0.5
UniRef50_Q9IMP3	Cluster: Polymerase basic protein 2	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL); UniParc	259	Influenza C virus (strain C/Johannesburg/1/1966); Influenza C virus (strain C/Berlin/1/1985); Influenza C virus (strain C/Ann Arbor/1/1950); Influenza C virus (strain C/JJ/1950); Influenza C virus (C/Yamagata/3/2000); Influenza C virus (C/Yamagata/29/2012); Influenza C virus (C/Victoria/2/2012); Influenza C virus (C/New Jersey/1/76); Influenza C virus (C/Miyagi/8/96); Influenza C virus (C/Yamagata/7/88)	774	0.5
UniRef50_Q9IMP4	Cluster: RNA-directed RNA polymerase catalytic subunit	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL)	255	Influenza C virus (strain C/Johannesburg/1/1966); Influenza C virus (strain C/JJ/1950); Influenza C virus (strain C/Ann Arbor/1/1950); Influenza C virus (C/Yamagata/15/2004); Influenza C virus (strain C/Mississippi/1980); Influenza C virus (C/Greece/1/79); Influenza C virus (strain C/Greece/1979); Influenza C virus (strain C/Kyoto/41/1982); Influenza C virus (C/Yamagata/13/98); Influenza C virus (C/Victoria/2/2012)	754	0.5
UniRef50_Q9IMP5	Cluster: Polymerase acidic protein	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL)	255	Influenza C virus (strain C/Johannesburg/1/1966); Influenza C virus (strain C/Ann Arbor/1/1950); Influenza C virus (strain C/JJ/1950); Influenza C virus (C/Miyagi/8/96); Influenza C virus (strain C/Miyagi/5/1991); Influenza C virus (strain C/Miyagi/1/1993); Influenza C virus (C/Yamagata/26/81); Influenza C virus (C/Yamagata/9/88); Influenza C virus (C/Yamagata/4/92); Influenza C virus (C/Yamagata/7/88)	709	0.5
UniRef50_Q9Q1Z4	Cluster: Non-structural protein 1 (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza C virus (strain C/Pig/Beijing/115/1981); Influenza C virus (C/Miyagi/3/91); Influenza C virus (C/Nara/1/85)	113	0.5
UniRef50_Q9QLL6	Cluster: Polymerase basic protein 2	UniProtKB Reviewed (Swiss-Prot); UniProtKB Unreviewed (TrEMBL); UniParc	7311	Influenza B virus (strain B/Lee/1940); Influenza B virus (strain B/Ann Arbor/1/1966 [cold-adapted]); Influenza B virus (strain B/Panama/45/1990); Influenza B virus (strain B/Ann Arbor/1/1966 [wild-type]); Influenza B virus (B/Sydney/13/2005); Influenza B virus (B/Brisbane/40/2008); Influenza B virus; Influenza B virus (B/New York/1311/2011); Influenza B virus (B/Sydney/1014/2013); Influenza B virus (B/Victoria/829/2011)	770	0.5
UniRef50_Q9WPI6	Cluster: Nonstructural protein NS1 (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Texas/36/1991(H1N1)	55	0.5
UniRef50_R4HCE2	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/Vietnam/26-1/2009(H5N1); Influenza A virus	168	0.5
UniRef50_R4MRK7	Cluster: Polymerase PB2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Shanghai/4659T/2013(H7N9); Influenza A virus (A/mallard/Alberta/542/1986(H6N2)	77	0.5
UniRef50_R9UJ62	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	5	Influenza A virus (A/teal/Krasnoiarsk/515/2010(H3N8); Influenza A virus (A/teal/Krasnoiarsk/1581/2008(H3N6); Influenza A virus (A/greyduck/Krasnoiarsk/528/2010(H3N8); Influenza A virus (A/teal/Krasnoiarsk/501/2010(H3N8); Influenza A virus (A/mallard/Sweden/S90391/2005(H3N8)	120	0.5
UniRef50_R9ULC9	Cluster: Matrix protein 2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/equine/Newmarket/1979(H3N8)	20	0.5
UniRef50_R9WQA0	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Acre/118381/2012(H3N2)	167	0.5
UniRef50_S4SLP2	Cluster: Matrix protein 1 (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Brazil/P130/2009(H3N2)	123	0.5
UniRef50_S4SLS4	Cluster: Matrix protein 1 (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Brazil/P70/2009(H1N1)	123	0.5
UniRef50_S4T397	Cluster: RNA-directed RNA polymerase catalytic subunit (Fragment)	UniProtKB Unreviewed (TrEMBL)	43	Influenza A virus (A/mallard/Sweden/99845/2009(H6N2); Influenza A virus (A/mallard/Sweden/99888/2009(H6N2); Influenza A virus (A/mallard/Sweden/99841/2009(H6N2); Influenza A virus (A/mallard/Sweden/99999/2009(H6N2); Influenza A virus (A/mallard/Sweden/99826/2009(H6N2); Influenza A virus (A/mallard/Sweden/99934/2009(H6N2); Influenza A virus (A/mallard/Sweden/99886/2009(H11N2); Influenza A virus (A/mallard/Sweden/99985/2009(H6N2); Influenza A virus (A/mallard/Sweden/99851/2009(H6N2); Influenza A virus (A/mallard/Sweden/99855/2009(H6N2)	277	0.5
UniRef50_S4THM8	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/mallard/Sweden/59531/2007(H3N4)	103	0.5
UniRef50_S4TIN8	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/mallard/Sweden/68528/2007(H6N2); Influenza A virus (A/Tokyo/1967(H2N2); Influenza A virus	99	0.5
UniRef50_S5Y5M1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	128	Influenza A virus (A/Kenya/260/2013(H1N1); Influenza A virus (A/South Africa/2304/2010(H1N1); Influenza A virus (A/South Africa/17167/2010(H1N1); Influenza A virus (A/Korea/AF2424/2010(H1N1); Influenza A virus (A/Korea/AF2409/2009(H1N1); Influenza A virus (A/Japan/AF2267/2009(H1N1); Influenza A virus (A/Alaska/AF2093/2009(H1N1); Influenza A virus (A/Maryland/AF2452/2009(H1N1); Influenza A virus (A/California/AF2125/2009(H1N1); Influenza A virus (A/Texas/AF2602/2009(H1N1)	440	0.5
UniRef50_T2HQS4	Cluster: sialate O-acetylesterase (Fragment)	UniProtKB Unreviewed (TrEMBL)	6	Influenza C virus (C/Mie/199/2012egg); Influenza C virus (C/Milan/976/2010); Influenza C virus (C/Milan/1130/2010); Influenza C virus (C/Mie/188/2012); Influenza C virus (C/Milan/550/2008); Influenza C virus (C/Milan/1101/2009)	335	0.5
UniRef50_U3Q084	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	25	Influenza A virus (A/chicken/Mexico/56-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/15-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/27-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/35-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/26-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/28-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/25-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/30-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/34-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/24-12/2012(H5N2)	171	0.5
UniRef50_U3Q5K7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	5	Influenza A virus (A/chicken/Mexico/18-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/53-12/2012(H5N2); Influenza A virus (A/Dalmatian pelican/Srebarna/Bulgaria/2015(H5N1); Influenza A virus (A/chicken/Mexico/52-12/2012(H5N2); Influenza A virus (A/chicken/Mexico/48-12/2012(H5N2)	112	0.5
UniRef50_U4PP08	Cluster: Nucleoprotein M9L (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)	43	0.5
UniRef50_U4PP13	Cluster: Nucleoprotein A1T/N5H (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)	64	0.5
UniRef50_U4PZH3	Cluster: Nucleoprotein N5H/E7A (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)	32	0.5
UniRef50_U4PZH7	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza A virus (strain A/Puerto Rico/8/1934 H1N1); Influenza A virus; Influenza A virus (A/England/5/02(H1N2); Influenza A virus (A/England/691/01(H1N2)	114	0.5
UniRef50_U4Q349	Cluster: Polymerase acidic R7T (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (strain A/Puerto Rico/8/1934 H1N1)	68	0.5
UniRef50_U5N0S1	Cluster: Matrix protein 2	UniProtKB Unreviewed (TrEMBL)	6	Influenza A virus (A/flat-faced bat/Peru/033/2010(H18N11); Influenza A virus (A/dark fruit-eatingbat/Bolivia/PBV780-781/2011(H18N11); Influenza A virus; Influenza A virus (A/little yellow-shoulderedbat/Guatemala/060/2010(H17N10); Influenza A virus (A/little yellow-shoulderedbat/Guatemala/164/2009(H17N10); Influenza A virus (strain A/little yellow-shoulderedbat/Guatemala/153/2009(H17N10)	96	0.5
UniRef50_U5N1D7	Cluster: Non-structural protein 1	UniProtKB Unreviewed (TrEMBL); UniParc	7	Influenza A virus (A/flat-faced bat/Peru/033/2010(H18N11); Influenza A virus; Influenza A virus (A/dark fruit-eatingbat/Bolivia/PBV780-781/2011(H18N11); Influenza A virus (A/little yellow-shoulderedbat/Guatemala/060/2010(H17N10); Influenza A virus (A/little yellow-shoulderedbat/Guatemala/164/2009(H17N10); Influenza A virus (strain A/little yellow-shoulderedbat/Guatemala/153/2009(H17N10)	221	0.5
UniRef50_U5N4D7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL); UniParc	6	Influenza A virus (A/flat-faced bat/Peru/033/2010(H18N11); Influenza A virus (A/dark fruit-eatingbat/Bolivia/PBV780-781/2011(H18N11); Influenza A virus	447	0.5
UniRef50_U5PET1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Palermo/17/2013(H1N1)	213	0.5
UniRef50_U5XBI5	Cluster: Polymerase acidic protein	UniProtKB Unreviewed (TrEMBL)	4	Influenza B virus (B/Sydney/49/2008); Influenza B virus (B/Christchurch/6/2008); Influenza B virus (B/Brisbane/60-8/2010); Influenza B virus (B/Christchurch/104/2008)	726	0.5
UniRef50_U5XBZ7	Cluster: RNA-directed RNA polymerase catalytic subunit	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Christchurch/38/2005)	752	0.5
UniRef50_U6C7C0	Cluster: Incomplete neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Hokkaido/T64LP4/2009(H1N1)	57	0.5
UniRef50_UPI0000112BC5	Cluster: PROTEIN (INFLUENZA RECOMBINANT HA2 CHAIN)	UniParc	1	Influenza A virus	155	0.5
UniRef50_UPI000211B3BA	Cluster: Non-structural protein 1	UniParc	1	Influenza B virus (B/Lee/1940)	113	0.5
UniRef50_UPI0002662A85	Cluster: Designed 16nm tetrahedral protein cage containing Non-haem bromoperoxidase BPO-A2 and Matrix protein 1	UniParc	3	Influenza A virus (A/Puerto Rico/8/1934(H1N1); Influenza A virus	456	0.5
UniRef50_UPI0002AB7FEA	Cluster: Hemagglutinin HA1	UniParc	2	Influenza A virus (A/little yellow-shouldered bat/Guatemala/060/2010(H17N10)	328	0.5
UniRef50_UPI0003D405B2	Cluster: Hemagglutinin HA2	UniParc	5	Influenza A virus (A/Shanghai/02/2013(H7N9); Influenza A virus (A/environment/New York/30732-1/2005(H7N2); Influenza A virus (A/Netherlands/219/2003(H7N7); Influenza A virus	183	0.5
UniRef50_UPI0005B2EBB9	Cluster: RNA-directed RNA polymerase catalytic subunit	UniParc	1	Influenza A virus (A/goose/Guangdong/1/1996(H5N1)	440	0.5
UniRef50_UPI0006891D9F	Cluster: Non-structural protein 1	UniParc	5	Influenza A virus (A/flat-faced bat/Peru/033/2010(H18N11); Influenza A virus (A/little yellow-shouldered bat/Guatemala/153/2009(H17N10); Influenza A virus (A/California/07/2009(H1N1); Influenza A virus	84	0.5
UniRef50_UPI000DCF6407	Cluster: Polymerase acidic protein	UniParc	3	Influenza B virus (B/Memphis/13/2003); Influenza B virus	205	0.5
UniRef50_UPI0013747077	Cluster: Influenza A nucleoprotein	UniParc	2	Influenza A virus (A/Wilson-Smith/1933(H1N1)	399	0.5
