Cluster ID	Cluster Name	Types	Size	Organisms	Length	Identity
UniRef90_R4KQZ0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	7	Influenza B virus (B/Vermont/01/2012); Influenza B virus (B/Alaska/02/2012); Influenza B virus (B/Vermont/03/2012); Influenza B virus (B/New Hampshire/01/2012); Influenza B virus (B/New Hampshire/03/2012); Influenza B virus (B/New Hampshire/02/2012); Influenza B virus (B/Rhode Island/03/2012)	466	0.9
UniRef90_R4KR05	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Florida/20/2012)	466	0.9
UniRef90_R4KRC5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	5	Influenza B virus (B/Nevada/04/2012); Influenza B virus (B/Idaho/02/2013); Influenza B virus (B/California/NHRC384256/2013); Influenza B virus (B/California/05/2012); Influenza B virus (B/North Dakota/01/2013)	466	0.9
UniRef90_R4KRD9	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Virginia/02/2012)	466	0.9
UniRef90_R4KRL7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/South Carolina/03/2012)	466	0.9
UniRef90_R4KSD2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Wisconsin/08/2012)	466	0.9
UniRef90_R4KSU5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Texas/11/2012)	466	0.9
UniRef90_R4KT09	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Florida/32/2012)	466	0.9
UniRef90_R4KUS7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Massachusetts/04/2012)	466	0.9
UniRef90_R4KVX7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Wyoming/01/2012)	466	0.9
UniRef90_R4KVY1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Wisconsin/04/2012)	466	0.9
UniRef90_R4KYA1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Hawaii/07/2012)	466	0.9
UniRef90_R4KZW1	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Utah/05/2012)	466	0.9
UniRef90_R4L015	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Alabama/01/2012)	466	0.9
UniRef90_R4L060	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Oregon/02/2012)	466	0.9
UniRef90_R4L0F2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/New Hampshire/07/2012)	466	0.9
UniRef90_R4L145	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Utah/06/2012)	466	0.9
UniRef90_R4MRK7	Cluster: Polymerase PB2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Shanghai/4659T/2013(H7N9)	77	0.9
UniRef90_R4N1G9	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza B virus (B/Habana/1843/2012); Influenza B virus (B/Habana/65/2009); Influenza B virus (B/Habana/1186/2012); Influenza B virus (B/Delhi/0811484/2008)	252	0.9
UniRef90_R4N1N4	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Habana/145/2006)	252	0.9
UniRef90_R4NW31	Cluster: Polymerase basic protein 2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/northern pintail/InteriorAlaska/10BM07320R0/2010(N6)	759	0.9
UniRef90_R4NXH8	Cluster: RNA-directed RNA polymerase catalytic subunit	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/northern pintail/InteriorAlaska/9BM8483R2/2009(H10N7)	757	0.9
UniRef90_R4P540	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/northern shoveler/InteriorAlaska/9BM12350R0/2009(H8N4)	155	0.9
UniRef90_R4P589	Cluster: Polymerase acidic protein	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/northern pintail/InteriorAlaska/9BM8483R2/2009(H10N7); Influenza A virus (A/mallard/Stralsund/40-6/1981(H1)	716	0.9
UniRef90_R4P5A1	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/northern pintail/InteriorAlaska/9BM11389R0/2009(H10N7)	89	0.9
UniRef90_R4P5D2	Cluster: Hemagglutinin	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/northern pintail/InteriorAlaska/9BM10959R2/2009(H10N7)	561	0.9
UniRef90_R4P5E0	Cluster: Polymerase basic protein 2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/northern pintail/InteriorAlaska/9BM10959R2/2009(H10N7)	759	0.9
UniRef90_R4P793	Cluster: Polymerase basic protein 2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/northern pintail/InteriorAlaska/9BM11389R0/2009(H10N7)	759	0.9
UniRef90_R4P851	Cluster: Polymerase acidic protein	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/ruddy turnstone/New Jersey/650653/2002(H11)	716	0.9
UniRef90_R4P9L0	Cluster: RNA-directed RNA polymerase catalytic subunit	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/ruddy turnstone/New Jersey/650653/2002(H11); Influenza A virus (A/northern pintail/InteriorAlaska/9BM6800R0/2009(H4N6)	757	0.9
UniRef90_R4P9M3	Cluster: Matrix protein 1	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/ruddy turnstone/New Jersey/AI09-782/2009(N7); Influenza A virus; Influenza A virus (A/Gangwon/1805/2009(H1N1)	252	0.9
UniRef90_R4PAA8	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	20	Influenza A virus (A/laughing gull/New York/AI00-2455/2000(H7N3); Influenza A virus (A/mallard/Ohio/217/1998(H6N8); Influenza A virus (A/mallard/Minnesota/AI09-3821/2009(H4N6); Influenza A virus (A/blue-winged teal/Wisconsin/3060/2009(H3N2); Influenza A virus (A/mallard/Alberta/245/2003(H11N9); Influenza A virus (A/mallard/Alberta/71/1998(H10N7); Influenza A virus (A/duck/Alaska/3111/1993(H7N3); Influenza A virus (A/blue-winged teal/Ohio/96/1993(H11N9); Influenza A virus (A/mallard/MN/330/1999(H3N1); Influenza A virus (A/mallard/Minnesota/354/1999(H3N8)	90	0.9
UniRef90_R4PC14	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/ruddy turnstone/New Jersey/AI07-69/2007(H5N1)	469	0.9
UniRef90_R4PH25	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	6	Influenza A virus (A/ring-billed gull/Georgia/AI00-2658/2000(H13N6); Influenza A virus (A/duck/Hokkaido/WZ82/2013(H16N3); Influenza A virus (A/shorebird/Delaware Bay/113/2001(mixed); Influenza A virus (A/shorebird/Delaware Bay/77/2001(H6N2); Influenza A virus (A/shorebird/Delaware Bay/208/2001(H6N2); Influenza A virus (A/shorebird/Delaware Bay/124/2001(H6N2)	90	0.9
UniRef90_R4PJ78	Cluster: Polymerase PB2	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/ruddy turnstone/New Jersey/650653/2002(H11)	759	0.9
UniRef90_R4WAX5	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Vietnam/OIE-3354/2011(H5N1)	168	0.9
UniRef90_R4WAX8	Cluster: Polymerase acidic protein (Fragment)	UniProtKB Unreviewed (TrEMBL)	6	Influenza A virus (A/muscovy duck/Vietnam/OIE-3012/2011(H5N1); Influenza A virus (A/duck/Vietnam/OIE-3287/2011(H3N6); Influenza A virus (A/duck/Vietnam/OIE-3231/2011(H6N2); Influenza A virus (A/duck/Vietnam/OIE-3071/2011(H4N6); Influenza A virus (A/duck/Vietnam/OIE-404/2011(H6N2); Influenza A virus (A/duck/Vietnam/OIE-3247/2011(H6N2)	133	0.9
UniRef90_R4ZCZ0	Cluster: Non-structural protein 1	UniProtKB Unreviewed (TrEMBL)	20	Influenza A virus (A/swine/Spain/SF11131/2007(H1N1); Influenza A virus; Influenza A virus (A/swine/Netherlands/Hoogeloon-167C/2012(H1N1); Influenza A virus (A/swine/Denmark/1085-1/2012(H1N1); Influenza A virus (A/swine/Italy/224790/1/2012(H1N1); Influenza A virus (A/Switzerland/4607377/2011(H1N1)	217	0.9
UniRef90_R4ZD09	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Swine/Spain/80598LP1/2007(H3N2)	469	0.9
UniRef90_R4ZD30	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Spain/80598-LP4/2007(H1N2)	469	0.9
UniRef90_R4ZD44	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Swine/Spain/SF12091/2007(H1N2); Influenza A virus (A/swine/Spain/79976/2007(H1N2)	57	0.9
UniRef90_R4ZD61	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Swine/Spain/SF12091/2007(H1N2)	469	0.9
UniRef90_R9Q9D6	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	2	Influenza A virus (A/Tunisia/16501/2009(H1N1); Influenza A virus (A/California/7/2009(H1N1)	292	0.9
UniRef90_R9Q9E7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Tunisia/200/2011(H1N1); Influenza A virus (A/Tunisia/1011/2011(H1N1)	300	0.9
UniRef90_R9Q9F7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Tunisia/1713/2011(H1N1)	300	0.9
UniRef90_R9Q9J1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Tunisia/20108/2009(H1N1)	300	0.9
UniRef90_R9Q9J8	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	5	Influenza A virus (A/Tunisia/2222/2011(H1N1); Influenza A virus (A/Tunisia/2137/2011(H1N1); Influenza A virus (A/Tunisia/2133/2011(H1N1); Influenza A virus (A/Tunisia/2140/2011(H1N1); Influenza A virus (A/Tunisia/1701/2011(H1N1)	300	0.9
UniRef90_R9Q9L7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Tunisia/1411/2011(H1N1)	300	0.9
UniRef90_R9QL33	Cluster: Nuclear export protein (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/canine/Guangdong/04/2011(H3N2)	73	0.9
UniRef90_R9U7A7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/swine/Jalisco/12-6/2012(H1N1)	131	0.9
UniRef90_R9U7Y6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Gainesville/04/2012)	466	0.9
UniRef90_R9UJ62	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	5	Influenza A virus (A/teal/Krasnoiarsk/515/2010(H3N8); Influenza A virus (A/teal/Krasnoiarsk/501/2010(H3N8); Influenza A virus (A/teal/Krasnoiarsk/1581/2008(H3N6); Influenza A virus (A/greyduck/Krasnoiarsk/528/2010(H3N8); Influenza A virus (A/mallard/Sweden/S90391/2005(H3N8)	120	0.9
UniRef90_R9ULC9	Cluster: Matrix protein 2 (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/equine/Newmarket/1979(H3N8)	20	0.9
UniRef90_R9WMS7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Puerto Rico/8-KV20/1934(H1N1); Influenza A virus (A/Puerto Rico/8-KV2/1934(H1N1)	454	0.9
UniRef90_R9WNS5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Puerto Rico/8-CV10/1934(H1N1); Influenza A virus (A/Puerto Rico/8-CV1/1934(H1N1)	454	0.9
UniRef90_R9WP79	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	4	Influenza A virus (A/Para/118484/2012(H1N1); Influenza A virus (A/Mexico/INCMNSZ/RFH952/2014(H1N1); Influenza A virus (A/Mexico/INCMNSZ/RFB719/2012(H1N1); Influenza A virus (A/Mexico/INCMNSZ/RFB828/2012(H1N1)	249	0.9
UniRef90_R9WQ02	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	32	Influenza A virus (A/Pernambuco/121392/2012(H3N2); Influenza A virus (A/India/M02/2013(H3N2); Influenza A virus (A/Pernambuco/120917/2012(H3N2); Influenza A virus (A/Pernambuco/120916/2012(H3N2); Influenza A virus (A/Paraiba/120093/2012(H3N2); Influenza A virus (A/India/P083665/2008(H3N2); Influenza A virus (A/Para/121549/2012(H3N2); Influenza A virus (A/Paraiba/131270-IEC/2014(H3N2); Influenza A virus (A/Pernambuco/130950-IEC/2014(H3N2); Influenza A virus (A/Paraiba/130817-IEC/2014(H3N2)	375	0.9
UniRef90_R9WQA0	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Acre/118381/2012(H3N2)	167	0.9
UniRef90_R9WQG8	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	7	Influenza A virus (A/Para/122066/2013(H1N1); Influenza A virus (A/Casablanca/0084/2013(H1N1); Influenza A virus (A/Casablanca/0105/2013(H1N1); Influenza A virus (A/Casablanca/0067/2013(H1N1); Influenza A virus (A/Casablanca/0055/2013(H1N1); Influenza A virus (A/Casablanca/0058/2013(H1N1); Influenza A virus (A/Pondicherry/JIM1117/2015(H1N1)	207	0.9
UniRef90_R9WR91	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL); UniParc	9	Influenza A virus (A/Acre/122368/2013(H3N2); Influenza A virus (A/Rio Grande do Norte/120503/2012(H3N2); Influenza A virus (A/Roraima/121068/2012(H3N2); Influenza A virus (A/Pernambuco/120915/2012(H3N2); Influenza A virus (A/Roraima/121105/2012(H3N2); Influenza A virus (A/Roraima/121082/2012(H3N2); Influenza A virus (A/Ceara/122387/2013(H3N2); Influenza A virus (A/Acre/122350/2013(H3N2); Influenza A virus	375	0.9
UniRef90_R9WRH1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Amapa/118223/2012(H1N1)	276	0.9
UniRef90_R9WRH7	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/Acre/118799/2012(H1N1); Influenza A virus (A/Para/120264/2012(H1N1); Influenza A virus (A/Acre/118752/2012(H1N1)	314	0.9
UniRef90_R9WRJ1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	2	Influenza A virus (A/Para/121882/2013(H1N1); Influenza A virus (A/Pernambuco/120442/2012(H1N1)	311	0.9
UniRef90_R9WRK8	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Acre/118816/2012(H1N1)	360	0.9
UniRef90_R9WSD7	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	6	Influenza A virus (A/Acre/117691/2012(H3N2); Influenza A virus (A/India/LKO3825/2013(H3N2); Influenza A virus (A/Para/117131/2012(H3N2); Influenza A virus (A/India/LKO3938/2013(H3N2); Influenza A virus (A/India/LKO4167/2013(H3N2); Influenza A virus (A/India/LKO3905/2013(H3N2)	324	0.9
UniRef90_R9WSE3	Cluster: Neuraminidase (Fragment)	UniProtKB Unreviewed (TrEMBL)	6	Influenza A virus (A/Acre/118773/2012(H3N2); Influenza A virus (A/India/LKO3889/2013(H3N2); Influenza A virus (A/India/LKO3714/2013(H3N2); Influenza A virus (A/India/LKO3738/2013(H3N2); Influenza A virus (A/India/LKO3828/2013(H3N2); Influenza A virus (A/India/LKO3960/2013(H3N2)	346	0.9
UniRef90_R9WSN6	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Pernambuco/118913/2012(H3N2)	87	0.9
UniRef90_R9WSS1	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Pernambuco/118881/2012(H1N1)	269	0.9
UniRef90_R9WST0	Cluster: Hemagglutinin (Fragment)	UniProtKB Unreviewed (TrEMBL)	9	Influenza A virus (A/Para/122605/2013(H1N1); Influenza A virus (A/Acre/118761/2012(H1N1); Influenza A virus (A/Beijing/186/2014(H1N1); Influenza A virus (A/Bihor/51551/2011(H1N1); Influenza A virus (A/Iasi/48801/2011(H1N1); Influenza A virus (A/Maramures/49545/2011(H1N1); Influenza A virus (A/Arad/51034/2011(H1N1); Influenza A virus (A/Cluj/51505/2011(H1N1); Influenza A virus (A/Bucuresti/48333/2011(H1N1)	314	0.9
UniRef90_R9WSY7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Tennessee/01/2013)	466	0.9
UniRef90_R9WSZ4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/New York/11/2012)	466	0.9
UniRef90_R9WT06	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Nevada/06/2013)	466	0.9
UniRef90_R9WT66	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Nevada/17/2012)	466	0.9
UniRef90_R9WT80	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Texas/05/2013)	466	0.9
UniRef90_R9WT91	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Montana/01/2013); Influenza B virus (B/Thailand/Siriraj ICRC_BKK_3/2012); Influenza B virus (B/Thailand/Siriraj ICRC_BKK_4/2012)	466	0.9
UniRef90_R9WTN7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	4	Influenza B virus (B/Montana/03/2012); Influenza B virus (B/Kenya/099/2011); Influenza B virus (B/Rio de Janeiro/681/2011); Influenza B virus (B/Rio de Janeiro/675/2011)	466	0.9
UniRef90_R9WTW5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Minnesota/12/2012)	466	0.9
UniRef90_R9WU28	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/New York/02/2013); Influenza B virus (B/Florida/57/2012)	466	0.9
UniRef90_R9WU32	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Florida/51/2012)	466	0.9
UniRef90_R9WU92	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	5	Influenza B virus (B/New Jersey/02/2012); Influenza B virus (B/JiangxiAnyuan/1451/2015); Influenza B virus (B/JiangxiYushui/1283/2015); Influenza B virus (B/JiangxiDonghu/1180/2015); Influenza B virus (B/JiangxiYushui/1294/2015)	466	0.9
UniRef90_R9WUH9	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Colorado/01/2012)	466	0.9
UniRef90_R9WUK2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Texas/33/2012); Influenza B virus (B/Louisiana/02/2012)	466	0.9
UniRef90_R9WUK7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Florida/37/2012); Influenza B virus (B/North Carolina/01/2013)	466	0.9
UniRef90_R9WUT8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Oregon/04/2012)	466	0.9
UniRef90_R9WUU2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Delaware/03/2013)	466	0.9
UniRef90_R9WUX3	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Kansas/01/2013)	466	0.9
UniRef90_R9WV18	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Georgia/06/2013)	466	0.9
UniRef90_R9WV35	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Florida/35/2012)	466	0.9
UniRef90_R9WVG6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/North Carolina/04/2013)	466	0.9
UniRef90_R9WVJ6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Hawaii/15/2012); Influenza B virus (B/Hawaii/11/2012)	466	0.9
UniRef90_R9WVW7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Maryland/01/2013)	466	0.9
UniRef90_R9WW02	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	3	Influenza B virus (B/Alabama/02/2012); Influenza B virus (B/Alabama/05/2012); Influenza B virus (B/Georgia/04/2013)	466	0.9
UniRef90_R9WW50	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/New York/12/2012)	466	0.9
UniRef90_R9WWD5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Montana/04/2012)	466	0.9
UniRef90_R9WWG2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Colorado/03/2013)	466	0.9
UniRef90_R9WWI8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Wisconsin/16/2012)	466	0.9
UniRef90_R9WWJ0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Mississippi/04/2012)	466	0.9
UniRef90_R9WWP4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Iowa/03/2013)	466	0.9
UniRef90_R9WWT5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Kentucky/02/2013)	466	0.9
UniRef90_R9WWT8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/North Carolina/05/2012)	466	0.9
UniRef90_R9WX11	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Wyoming/02/2013)	466	0.9
UniRef90_R9WX77	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/New Mexico/03/2012)	466	0.9
UniRef90_R9WXD5	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/New Hampshire/02/2013); Influenza B virus (B/New Hampshire/01/2013)	466	0.9
UniRef90_R9WXL8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Georgia/02/2012)	466	0.9
UniRef90_R9WXN7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Texas/01/2013)	466	0.9
UniRef90_R9WXQ4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Michigan/28/2012)	466	0.9
UniRef90_R9WXT4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Florida/39/2012)	466	0.9
UniRef90_R9WXV0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/North Carolina/02/2012)	466	0.9
UniRef90_R9WYC9	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Arkansas/03/2012)	466	0.9
UniRef90_R9WYQ0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Delaware/10/2012)	466	0.9
UniRef90_R9WZJ7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Texas/04/2013)	466	0.9
UniRef90_R9WZL2	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/California/01/2013)	466	0.9
UniRef90_R9X0F0	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/North Carolina/02/2013)	466	0.9
UniRef90_R9X0G4	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza B virus (B/Kentucky/05/2012)	466	0.9
UniRef90_R9X0H7	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	2	Influenza B virus (B/Hawaii/13/2012); Influenza B virus (B/Taiwan/16/2004)	466	0.9
UniRef90_R9Z7U9	Cluster: Hemagglutinin	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/red-necked stint/Western Australia/5745/1982(H12N9)	564	0.9
UniRef90_R9ZVJ7	Cluster: Protein PA-X	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Uganda/MUWRP-028/2008(H3N2)	252	0.9
UniRef90_R9ZYS6	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/Netherlands/233/1982(H3N2)	127	0.9
UniRef90_R9ZYT3	Cluster: Protein PA-X (Fragment)	UniProtKB Unreviewed (TrEMBL)	3	Influenza A virus (A/Uganda/MUWRP-015/2008(H3N2); Influenza A virus (A/Connecticut/Flu023/2012(H3N2); Influenza A virus (A/Connecticut/Flu018/2012(H3N2)	190	0.9
UniRef90_S0ASH8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Hunan/S4150/2011(H5N1)	449	0.9
UniRef90_S0ASZ3	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Hunan/S4030/2011(H5N1)	449	0.9
UniRef90_S0ATI8	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Hunan/S4234/2011(H5N1)	449	0.9
UniRef90_S0AUE5	Cluster: Protein PB1-F2	UniProtKB Unreviewed (TrEMBL)	8	Influenza A virus (A/duck/Hunan/S4013/2011(H11N9); Influenza A virus (A/duck/Hunan/S11547/2012(H4N9); Influenza A virus (A/duck/Hunan/S4137/2011(H11N9); Influenza A virus (A/duck/Hunan/S4474/2011(H11N9); Influenza A virus (A/wild bird/Mongolia/2066/2011(H5N3); Influenza A virus (A/common shelduck/Mongolia/2157/2011(H3N3); Influenza A virus	90	0.9
UniRef90_S0AUI6	Cluster: Neuraminidase	UniProtKB Unreviewed (TrEMBL)	1	Influenza A virus (A/duck/Hunan/S4220/2011(H5N1)	449	0.9
